ID,Name,mean_pm25_2008,mean_pm25_2009,mean_pm25_2010,mean_pm25_2011,mean_pm25_2012,mean_pm25_2013,mean_pm25_2014,mean_pm25_2015,mean_pm25_2016,mean_pm25_2017,mean_pm25_2018,geometry
1,01 GOTA,38.86841793917105,40.316228472846056,41.23603816228379,38.58460909938168,39.69588570348663,38.42882927267533,36.59296450732288,37.1312787330591,37.47194224959863,39.77462071442657,38.819469526231664,"list(c(72.507757, 72.508814, 72.50928, 72.510224, 72.510832, 72.511136, 72.511329, 72.511788, 72.51218, 72.512738, 72.513467, 72.514628, 72.51596, 72.518183, 72.518859, 72.519516, 72.5206, 72.521797, 72.523032, 72.523394, 72.523725, 72.524188, 72.524724, 72.525082, 72.5253, 72.525745, 72.526208, 72.526981, 72.527695, 72.528703, 72.529299, 72.529895, 72.530161, 72.530364, 72.530981, 72.531554, 72.531909, 72.532164, 72.532317, 72.532654, 72.532964, 72.533147, 72.533557, 72.533883, 72.533953, 72.533796, 
72.534221, 72.534794, 72.535513, 72.535824, 72.536447, 72.537034, 72.537564, 72.538132, 72.538522, 72.538626, 72.540268, 72.540763, 72.540765, 72.541628, 72.54202, 72.535677, 72.536218, 72.537659, 72.53804, 72.538885, 72.540108, 72.541114, 72.541881, 72.543371, 72.543991, 72.545355, 72.547871, 72.547261, 72.545687, 72.54406, 72.541831, 72.540979, 72.540477, 72.540229, 72.540311, 72.539927, 72.538151, 72.536813, 72.536183, 72.535593, 72.534682, 72.533175, 72.532842, 72.532823, 72.531956, 72.531849, 
72.531609, 72.531857, 72.533277, 72.534675, 72.535446, 72.536837, 72.537949, 72.538636, 72.538689, 72.539044, 72.539352, 72.539633, 72.541576, 72.537557, 72.537569, 72.537569, 72.53743, 72.537136, 72.53732, 72.535945, 72.535404, 72.534177, 72.533807, 72.532929, 72.53437, 72.535053, 72.535499, 72.536316, 72.535553, 72.534316, 72.531654, 72.53071, 72.529635, 72.528223, 72.527039, 72.525339, 72.522324, 72.51618, 72.513669, 72.510251, 72.507945, 72.505383, 72.503386, 72.503134, 72.502148, 72.500757, 
72.500065, 72.499359, 72.500039, 72.500859, 72.501677, 72.502393, 72.50275, 72.502925, 72.502813, 72.503066, 72.502887, 72.502924, 72.502744, 72.50215, 72.501413, 72.500626, 72.500618, 72.50061, 72.500602, 72.500594, 72.500586, 72.500577, 72.500568, 72.500559, 72.50055, 72.500541, 72.500532, 72.500523, 72.500513, 72.500504, 72.500494, 72.500484, 72.500475, 72.500465, 72.500455, 72.500445, 72.500436, 72.500426, 72.500416, 72.500407, 72.500397, 72.500387, 72.500378, 72.500369, 72.500359, 72.50035, 
72.500341, 72.500332, 72.500323, 72.500315, 72.500306, 72.500298, 72.50029, 72.500282, 72.500274, 72.500267, 72.500259, 72.500252, 72.500245, 72.500239, 72.500232, 72.500226, 72.500221, 72.500215, 72.50021, 72.500205, 72.5002, 72.500196, 72.500192, 72.499707, 72.499295, 72.498744, 72.498606, 72.498046, 72.498281, 72.498484, 72.498827, 72.499054, 72.499201, 72.499163, 72.499024, 72.499048, 72.499283, 72.499446, 72.499557, 72.499111, 72.499358, 72.499895, 72.499999, 72.500005, 72.499225, 72.496857, 
72.493999, 72.493038, 72.494392, 72.495692, 72.496965, 72.497757, 72.498972, 72.498858, 72.498639, 72.498248, 72.498468, 72.498481, 72.498506, 72.49844, 72.498417, 72.498429, 72.498454, 72.49897, 72.499015, 72.499529, 72.499752, 72.49987, 72.499836, 72.499657, 72.499251, 72.499316, 72.499354, 72.499285, 72.499045, 72.499005, 72.498203, 72.497677, 72.497387, 72.497282, 72.497512, 72.497963, 72.498573, 72.498875, 72.498984, 72.499762, 72.499969, 72.500073, 72.500188, 72.500431, 72.500332, 72.500228, 
72.500098, 72.500084, 72.500186, 72.500361, 72.500292, 72.499913, 72.499757, 72.500421, 72.500958, 72.501159, 72.501607, 72.501959, 72.502807, 72.503049, 72.503252, 72.503455, 72.503661, 72.503765, 72.504262, 72.504978, 72.505528, 72.505584, 72.506031, 72.506579, 72.506816, 72.506949, 72.506973, 72.506994, 72.506851, 72.50636, 72.505966, 72.505947, 72.505917, 72.505967, 72.50575, 72.50566, 72.506521, 72.506556, 72.506671, 72.506774, 72.506912, 72.507136, 72.507757, 23.138859, 23.138892, 23.138867, 
23.138785, 23.13876, 23.137966, 23.13759, 23.137522, 23.137539, 23.13758, 23.137662, 23.137623, 23.137553, 23.137498, 23.137496, 23.137591, 23.137751, 23.138044, 23.138486, 23.138594, 23.138884, 23.139366, 23.139867, 23.140332, 23.140458, 23.140391, 23.140316, 23.140211, 23.140051, 23.139764, 23.139623, 23.139476, 23.138879, 23.138309, 23.138332, 23.138274, 23.138201, 23.137575, 23.137175, 23.13587, 23.134508, 23.133618, 23.132619, 23.131824, 23.131232, 23.130163, 23.130484, 23.130991, 23.131528, 
23.131752, 23.132083, 23.132374, 23.131736, 23.131659, 23.131688, 23.13159, 23.131705, 23.131756, 23.131913, 23.132434, 23.132201, 23.111041, 23.110925, 23.11051, 23.110339, 23.10978, 23.108931, 23.108342, 23.107721, 23.106526, 23.106115, 23.105742, 23.105177, 23.103008, 23.098782, 23.094899, 23.089481, 23.087309, 23.085957, 23.084575, 23.083677, 23.083581, 23.083001, 23.082235, 23.08196, 23.081411, 23.082033, 23.083562, 23.083923, 23.083791, 23.077967, 23.07716, 23.075894, 23.075607, 23.075686, 
23.075851, 23.075965, 23.076238, 23.076483, 23.076684, 23.076722, 23.076695, 23.076668, 23.076497, 23.074068, 23.072312, 23.072216, 23.0719, 23.071442, 23.070238, 23.069638, 23.068962, 23.068871, 23.068428, 23.068171, 23.066512, 23.065875, 23.065632, 23.065552, 23.065462, 23.064244, 23.06238, 23.06377, 23.064291, 23.065367, 23.06661, 23.067898, 23.06716, 23.065852, 23.063186, 23.062102, 23.060558, 23.059613, 23.058542, 23.057663, 23.057548, 23.058127, 23.058694, 23.058898, 23.059168, 23.059555, 23.059917, 
23.060277, 23.060683, 23.061056, 23.061489, 23.061999, 23.062666, 23.062944, 23.063145, 23.063394, 23.064415, 23.064315, 23.064101, 23.064096, 23.06409, 23.064085, 23.064081, 23.064076, 23.064072, 23.064068, 23.064064, 23.064061, 23.064058, 23.064055, 23.064052, 23.06405, 23.064048, 23.064046, 23.064045, 23.064044, 23.064043, 23.064043, 23.064043, 23.064043, 23.064044, 23.064044, 23.064046, 23.064047, 23.064049, 23.064051, 23.064053, 23.064056, 23.064059, 23.064062, 23.064066, 23.06407, 23.064074, 
23.064078, 23.064083, 23.064088, 23.064093, 23.064099, 23.064104, 23.06411, 23.064116, 23.064123, 23.064129, 23.064136, 23.064143, 23.06415, 23.064158, 23.064165, 23.064173, 23.064181, 23.064189, 23.064197, 23.065216, 23.066053, 23.066943, 23.067565, 23.068146, 23.068688, 23.069231, 23.069811, 23.07053, 23.071625, 23.072401, 23.073145, 23.073922, 23.074465, 23.074765, 23.075571, 23.075775, 23.076699, 23.078703, 23.080015, 23.080307, 23.080608, 23.081907, 23.083476, 23.083947, 23.086887, 23.090578, 
23.094071, 23.096367, 23.099538, 23.099911, 23.10063, 23.100643, 23.101213, 23.101592, 23.101911, 23.103016, 23.103934, 23.104177, 23.104532, 23.105391, 23.105747, 23.106591, 23.107239, 23.107796, 23.10834, 23.109084, 23.110119, 23.110584, 23.11123, 23.11175, 23.112175, 23.112487, 23.112722, 23.113153, 23.113595, 23.114012, 23.114365, 23.11479, 23.115429, 23.115594, 23.115653, 23.115857, 23.115911, 23.116002, 23.116995, 23.11831, 23.119159, 23.1199, 23.120931, 23.121044, 23.121204, 23.122007, 23.122522, 
23.123323, 23.12373, 23.123949, 23.124434, 23.124927, 23.125244, 23.125718, 23.126453, 23.126768, 23.127377, 23.128312, 23.128856, 23.129481, 23.129586, 23.130057, 23.130604, 23.131397, 23.131366, 23.131497, 23.131677, 23.131814, 23.132714, 23.133233, 23.133859, 23.134531, 23.134807, 23.135201, 23.135857, 23.136912, 23.136938, 23.138037, 23.138187, 23.138294, 23.138246, 23.138723, 23.138771, 23.138867, 23.138859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0))"
2,02 CHANDLODIA,38.837222079396774,40.46545171727114,41.56887280333785,38.34130957533589,39.54259368079759,38.089474288310434,36.20321540363522,36.96769961600531,36.99787731031876,39.636003534312785,38.62793468010745,"list(c(72.55911, 72.559666, 72.559944, 72.56032, 72.560739, 72.560697, 72.562154, 72.563464, 72.563973, 72.56599, 72.565916, 72.566208, 72.566755, 72.567694, 72.568267, 72.568484, 72.568629, 72.568371, 72.568458, 72.567994, 72.568029, 72.567726, 72.567504, 72.567076, 72.566462, 72.566143, 72.565859, 72.565471, 72.564559, 72.564049, 72.563546, 72.563102, 72.562728, 72.562732, 72.562663, 72.56247, 72.567036, 72.565592, 72.564076, 72.563042, 72.56215, 72.561335, 72.560371, 72.559464, 72.558717, 72.558039, 
72.555747, 72.554732, 72.554257, 72.554218, 72.554628, 72.555389, 72.556775, 72.550542, 72.541597, 72.541576, 72.539633, 72.539352, 72.539044, 72.538689, 72.538636, 72.537949, 72.536837, 72.535446, 72.534675, 72.533277, 72.531857, 72.531609, 72.531849, 72.531956, 72.532823, 72.532842, 72.533175, 72.534682, 72.535593, 72.536183, 72.536813, 72.538151, 72.539927, 72.540311, 72.540229, 72.540477, 72.540979, 72.541831, 72.54406, 72.545687, 72.547261, 72.547871, 72.545355, 72.543991, 72.543371, 72.541881, 
72.541114, 72.540108, 72.538885, 72.53804, 72.537659, 72.536218, 72.535677, 72.54202, 72.542411, 72.542379, 72.544378, 72.546126, 72.546176, 72.546718, 72.547668, 72.548318, 72.549087, 72.549334, 72.549581, 72.549824, 72.550107, 72.550147, 72.550564, 72.550814, 72.551081, 72.551431, 72.551694, 72.552454, 72.552741, 72.552869, 72.553243, 72.553925, 72.554093, 72.554441, 72.554624, 72.554918, 72.554966, 72.555262, 72.555472, 72.555711, 72.556518, 72.556607, 72.556803, 72.557533, 72.557395, 72.557639, 
72.557667, 72.557814, 72.557823, 72.558423, 72.558576, 72.558742, 72.55884, 72.558819, 72.55911, 23.139332, 23.139256, 23.139162, 23.139035, 23.138821, 23.138709, 23.138285, 23.137614, 23.137232, 23.13622, 23.13474, 23.134785, 23.133849, 23.133278, 23.131277, 23.131028, 23.12874, 23.12818, 23.127492, 23.126208, 23.125332, 23.124679, 23.124004, 23.123567, 23.122707, 23.12253, 23.121477, 23.12039, 23.119259, 23.117835, 23.116925, 23.116348, 23.116298, 23.115749, 23.115401, 23.115305, 23.103894, 23.10428, 
23.104799, 23.104942, 23.104924, 23.104765, 23.104249, 23.103674, 23.102837, 23.101841, 23.096824, 23.094671, 23.093313, 23.091524, 23.08959, 23.086355, 23.080701, 23.077825, 23.074077, 23.074068, 23.076497, 23.076668, 23.076695, 23.076722, 23.076684, 23.076483, 23.076238, 23.075965, 23.075851, 23.075686, 23.075607, 23.075894, 23.07716, 23.077967, 23.083791, 23.083923, 23.083562, 23.082033, 23.081411, 23.08196, 23.082235, 23.083001, 23.083581, 23.083677, 23.084575, 23.085957, 23.087309, 23.089481, 
23.094899, 23.098782, 23.103008, 23.105177, 23.105742, 23.106115, 23.106526, 23.107721, 23.108342, 23.108931, 23.10978, 23.110339, 23.11051, 23.110925, 23.111041, 23.132201, 23.131968, 23.131852, 23.131462, 23.131085, 23.131182, 23.132212, 23.131764, 23.131458, 23.131137, 23.131854, 23.132569, 23.133172, 23.133169, 23.133184, 23.133343, 23.133465, 23.133597, 23.13395, 23.13432, 23.134468, 23.134552, 23.134589, 23.134697, 23.135034, 23.135126, 23.135316, 23.135355, 23.135417, 23.135432, 23.135526, 
23.135593, 23.135669, 23.136038, 23.136079, 23.136229, 23.136176, 23.136784, 23.137118, 23.137166, 23.137416, 23.137901, 23.138083, 23.138135, 23.137914, 23.137894, 23.139322, 23.139332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0))"
3,03 CHANDKHEDA,39.121313278854274,41.029726091655434,41.847524911692354,38.09018089427043,39.33311287451684,37.88634854512811,35.970758600268844,36.708711797901096,36.74546286952071,39.55220287208999,38.49838176370417,"list(c(72.584192, 72.585054, 72.585433, 72.587617, 72.587972, 72.588559, 72.588914, 72.589562, 72.589706, 72.591488, 72.59163, 72.595356, 72.59604, 72.598493, 72.599165, 72.601027, 72.601334, 72.601538, 72.602769, 72.603742, 72.605282, 72.606704, 72.607495, 72.608736, 72.610393, 72.610718, 72.612616, 72.612542, 72.613292, 72.613608, 72.614183, 72.614183, 72.614167, 72.614205, 72.614214, 72.614198, 72.615004, 72.615526, 72.6165, 72.616082, 72.615431, 72.615086, 72.615111, 72.615143, 72.614938, 72.614916, 
72.614903, 72.611475, 72.604029, 72.598524, 72.5893, 72.588998, 72.588421, 72.588273, 72.587859, 72.587411, 72.587097, 72.586768, 72.586464, 72.586031, 72.586215, 72.586293, 72.586375, 72.585472, 72.585373, 72.585231, 72.585091, 72.584163, 72.583987, 72.582047, 72.581712, 72.581057, 72.58047, 72.580098, 72.579287, 72.578806, 72.578563, 72.578364, 72.578106, 72.577522, 72.576906, 72.576838, 72.576809, 72.576688, 72.575062, 72.57434, 72.574245, 72.572535, 72.570438, 72.568403, 72.567404, 72.567036, 
72.56247, 72.562663, 72.562732, 72.562728, 72.563102, 72.564112, 72.564259, 72.566497, 72.567556, 72.567653, 72.568068, 72.568561, 72.568806, 72.569013, 72.569653, 72.569679, 72.569699, 72.570093, 72.570694, 72.57082, 72.57136, 72.573572, 72.575001, 72.575485, 72.576067, 72.577057, 72.577506, 72.578116, 72.578586, 72.579273, 72.579774, 72.580215, 72.580406, 72.580622, 72.581374, 72.581707, 72.581815, 72.5822, 72.582911, 72.583111, 72.583315, 72.584192, 23.129448, 23.129651, 23.12932, 23.129941, 23.129247, 
23.129332, 23.128649, 23.128764, 23.129021, 23.129436, 23.129748, 23.130192, 23.130091, 23.131187, 23.130142, 23.130337, 23.130179, 23.130315, 23.130137, 23.129915, 23.129614, 23.129337, 23.129031, 23.128482, 23.128176, 23.127255, 23.126304, 23.12548, 23.125429, 23.125313, 23.125095, 23.124855, 23.124563, 23.123531, 23.123214, 23.121987, 23.122085, 23.122146, 23.122251, 23.121503, 23.120342, 23.119752, 23.119198, 23.117645, 23.117195, 23.116861, 23.116508, 23.114471, 23.109041, 23.105175, 23.09873, 
23.099647, 23.101465, 23.101407, 23.101203, 23.101, 23.100899, 23.100991, 23.100996, 23.100809, 23.101216, 23.101887, 23.10302, 23.103125, 23.102272, 23.102236, 23.101385, 23.101616, 23.10145, 23.101695, 23.101285, 23.101351, 23.101618, 23.101306, 23.101581, 23.101562, 23.101742, 23.101889, 23.10203, 23.102348, 23.102586, 23.102612, 23.102481, 23.101933, 23.100894, 23.100433, 23.10033, 23.101195, 23.102194, 23.103437, 23.103795, 23.103894, 23.115305, 23.115401, 23.115749, 23.116298, 23.116348, 23.116042, 
23.116176, 23.115684, 23.115786, 23.116088, 23.116105, 23.116213, 23.11736, 23.118012, 23.11825, 23.118842, 23.119094, 23.120306, 23.121712, 23.122128, 23.121816, 23.120648, 23.119909, 23.119593, 23.118968, 23.117739, 23.117596, 23.118496, 23.118392, 23.119576, 23.120392, 23.121781, 23.121802, 23.122713, 23.124968, 23.12652, 23.126746, 23.127471, 23.12743, 23.129591, 23.129845, 23.129448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0))"
4,04 SABARMATI,38.30409267127717,40.033261991257746,40.90231689401931,36.730804462761725,37.61405553442546,36.19175471892956,34.30081064938869,34.95814363096668,34.89583491768025,37.73046118441509,36.99396982405761,"list(c(72.614672, 72.613886, 72.612288, 72.611561, 72.611226, 72.610409, 72.610216, 72.610333, 72.610577, 72.61076, 72.609795, 72.609775, 72.610027, 72.604833, 72.604314, 72.601746, 72.601335, 72.598733, 72.598531, 72.599144, 72.601629, 72.601544, 72.601441, 72.601086, 72.600771, 72.600566, 72.599912, 72.599667, 72.5989, 72.598429, 72.598051, 72.59756, 72.596475, 72.595228, 72.593318, 72.592191, 72.590378, 72.590076, 72.589943, 72.589834, 72.589095, 72.5888, 72.588609, 72.587876, 72.587908, 72.587531, 
72.587418, 72.587708, 72.587044, 72.58603, 72.58513, 72.584515, 72.582989, 72.582046, 72.582666, 72.583165, 72.58045, 72.578294, 72.576339, 72.574245, 72.57434, 72.575062, 72.576688, 72.576809, 72.576838, 72.576906, 72.577522, 72.578106, 72.578364, 72.578563, 72.578806, 72.579287, 72.580098, 72.58047, 72.581057, 72.581712, 72.582047, 72.583987, 72.584163, 72.585091, 72.585231, 72.585373, 72.585472, 72.586375, 72.586293, 72.586215, 72.586031, 72.586464, 72.586768, 72.587097, 72.587411, 72.587859, 
72.588273, 72.588421, 72.588998, 72.5893, 72.598524, 72.604029, 72.611475, 72.614903, 72.614875, 72.614791, 72.614748, 72.615781, 72.617063, 72.618377, 72.619346, 72.620362, 72.620218, 72.619313, 72.618786, 72.618303, 72.618085, 72.617981, 72.615395, 72.614709, 72.614672, 23.105557, 23.103259, 23.103237, 23.101516, 23.101509, 23.100147, 23.099381, 23.09863, 23.097668, 23.096975, 23.095188, 23.094835, 23.09339, 23.093553, 23.09351, 23.092111, 23.091168, 23.08956, 23.089203, 23.088743, 23.086283, 23.085401, 
23.083315, 23.081556, 23.079404, 23.078186, 23.074944, 23.074303, 23.072356, 23.071291, 23.070385, 23.069528, 23.068016, 23.066753, 23.065311, 23.064639, 23.06351, 23.064569, 23.065565, 23.066756, 23.068532, 23.069238, 23.069917, 23.069723, 23.069999, 23.072632, 23.072659, 23.073126, 23.075447, 23.078859, 23.080341, 23.081355, 23.083447, 23.084213, 23.086199, 23.086316, 23.091217, 23.095084, 23.097881, 23.10033, 23.100433, 23.100894, 23.101933, 23.102481, 23.102612, 23.102586, 23.102348, 23.10203, 
23.101889, 23.101742, 23.101562, 23.101581, 23.101306, 23.101618, 23.101351, 23.101285, 23.101695, 23.10145, 23.101616, 23.101385, 23.102236, 23.102272, 23.103125, 23.10302, 23.101887, 23.101216, 23.100809, 23.100996, 23.100991, 23.100899, 23.101, 23.101203, 23.101407, 23.101465, 23.099647, 23.09873, 23.105175, 23.109041, 23.114471, 23.116508, 23.115702, 23.114802, 23.114251, 23.113969, 23.113852, 23.113924, 23.11399, 23.113856, 23.112819, 23.111765, 23.111143, 23.110345, 23.109218, 23.108293, 23.10735, 
23.106736, 23.105557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0))"
5,05 RANIP,38.509617624436245,40.66891940499613,41.89754644421223,37.62277927370773,38.86585228029262,37.05802986111391,35.29422571690165,36.00176118693791,35.797483808591025,38.876061331998784,37.500931682117645,"list(c(72.58045, 72.583165, 72.582666, 72.582046, 72.582989, 72.584515, 72.58513, 72.58603, 72.587044, 72.587708, 72.587418, 72.587313, 72.586793, 72.58563, 72.5831, 72.582281, 72.581149, 72.579902, 72.579302, 72.578281, 72.578035, 72.577624, 72.577424, 72.577198, 72.576605, 72.576218, 72.575919, 72.57461, 72.572956, 72.572429, 72.572053, 72.571873, 72.571236, 72.570935, 72.570797, 72.570491, 72.570359, 72.57031, 72.570212, 72.570172, 72.570054, 72.569807, 72.569711, 72.569974, 72.56985, 72.569703, 
72.569111, 72.568785, 72.568578, 72.568397, 72.568345, 72.568343, 72.568308, 72.568217, 72.568185, 72.568193, 72.56849, 72.569543, 72.57173, 72.572099, 72.571463, 72.570415, 72.569279, 72.568125, 72.566254, 72.562991, 72.559376, 72.556807, 72.556775, 72.555389, 72.554628, 72.554218, 72.554257, 72.554732, 72.555747, 72.558039, 72.558717, 72.559464, 72.560371, 72.561335, 72.56215, 72.563042, 72.564076, 72.565592, 72.567036, 72.567404, 72.568403, 72.570438, 72.572535, 72.574245, 72.576339, 72.578294, 
72.58045, 23.091217, 23.086316, 23.086199, 23.084213, 23.083447, 23.081355, 23.080341, 23.078859, 23.075447, 23.073126, 23.072659, 23.072683, 23.07181, 23.072285, 23.070261, 23.070073, 23.069798, 23.069505, 23.06941, 23.069088, 23.069047, 23.068977, 23.069001, 23.068989, 23.069228, 23.069375, 23.069484, 23.070377, 23.071244, 23.071884, 23.072325, 23.072501, 23.073117, 23.073657, 23.073908, 23.074519, 23.074879, 23.074975, 23.07519, 23.075277, 23.075494, 23.075968, 23.07616, 23.076209, 23.076658, 
23.076914, 23.076933, 23.077208, 23.077506, 23.077765, 23.077839, 23.077843, 23.077927, 23.078146, 23.078185, 23.078206, 23.078993, 23.08104, 23.085501, 23.086338, 23.086296, 23.086153, 23.085935, 23.085592, 23.084767, 23.083366, 23.081826, 23.080588, 23.080701, 23.086355, 23.08959, 23.091524, 23.093313, 23.094671, 23.096824, 23.101841, 23.102837, 23.103674, 23.104249, 23.104765, 23.104924, 23.104942, 23.104799, 23.10428, 23.103894, 23.103795, 23.103437, 23.102194, 23.101195, 23.10033, 23.097881, 
23.095084, 23.091217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0))"
