ID_1,name,mean_pm25_2008,mean_pm25_2009,mean_pm25_2010,mean_pm25_2011,mean_pm25_2012,mean_pm25_2013,mean_pm25_2014,mean_pm25_2015,mean_pm25_2016,mean_pm25_2017,mean_pm25_2018,geometry
49,Ward 49 Ghansi Bazar,48.97991214163585,45.079968826212394,43.94598610722747,45.0003675049289,45.581770130940875,44.841075064502675,47.815063843401006,46.912569282948965,46.607982814241645,49.39154416445646,49.16462288081883,"list(list(c(78.4730445, 78.4697414, 78.4697092, 78.4692157, 78.4691406, 78.4675379, 78.4683144, 78.4688294, 78.4680569, 78.4687007, 78.4648705, 78.4615767, 78.4600318, 78.4582508, 78.4619522, 78.4680784, 78.4688506, 78.4712219, 78.4744942, 78.4763503, 78.4768117, 78.4762645, 78.4761733, 78.4740973, 78.4738031, 78.4733409, 78.4730445, 17.3538795, 17.3538642, 17.3543045, 17.3545912, 17.3551135, 17.355406, 17.3575814, 17.3597626, 17.3598343, 17.3628141, 17.3640531, 17.3650874, 17.3655379, 17.3674886, 
17.368405, 17.3695212, 17.3696972, 17.3702379, 17.3708625, 17.3713131, 17.3697055, 17.3687071, 17.3684358, 17.3591994, 17.3577651, 17.3553285, 17.3538795)))"
50,Ward 50 Begum Bazar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"list(list(c(78.4818241, 78.4812399, 78.4802798, 78.4793597, 78.4778685, 78.4771014, 78.4763503, 78.4744942, 78.4712219, 78.4688506, 78.4688616, 78.4687757, 78.4623599, 78.4628105, 78.4632826, 78.4635186, 78.4650207, 78.4673166, 78.4693551, 78.470149, 78.4713507, 78.4719086, 78.4749556, 78.4769082, 78.4777236, 78.4781957, 78.4784746, 78.4793544, 78.4815216, 78.480792, 78.4810925, 78.4807062, 78.4802437, 78.4818241, 17.3736879, 17.3732356, 17.3727876, 17.3723166, 17.3718071, 17.3715281, 17.3713131, 
17.3708625, 17.3702379, 17.3696972, 17.370197, 17.3714667, 17.3706475, 17.3749685, 17.3765044, 17.3771802, 17.3768935, 17.3764225, 17.3755624, 17.3766068, 17.3773236, 17.3802929, 17.3798014, 17.3795557, 17.3794943, 17.37974, 17.3786546, 17.3793919, 17.3786751, 17.3768935, 17.3763611, 17.3755829, 17.3749509, 17.3736879)))"
51,Ward 51 Goshamahal,38.305596657416466,33.92525888922448,34.70654788358433,35.89629202244819,35.814384768596014,38.298392140615164,40.15707063714048,39.72497654596869,40.19679589868541,43.15209775053077,42.80266095279184,"list(list(c(78.4582508, 78.4577466, 78.460064, 78.4609867, 78.4617806, 78.4616948, 78.4635401, 78.4659433, 78.4674239, 78.4680676, 78.4695268, 78.4719086, 78.4713507, 78.470149, 78.4693551, 78.4673166, 78.4650207, 78.4635186, 78.4632826, 78.4628105, 78.4623599, 78.4687757, 78.4688616, 78.4688506, 78.4680784, 78.4619522, 78.4582508, 17.3674886, 17.3686508, 17.3741597, 17.3786752, 17.3822179, 17.3824022, 17.3826274, 17.3830369, 17.3828526, 17.3814192, 17.3810301, 17.3802929, 17.3773236, 17.3766068, 
17.3755624, 17.3764225, 17.3768935, 17.3771802, 17.3765044, 17.3749685, 17.3706475, 17.3714667, 17.370197, 17.3696972, 17.3695212, 17.368405, 17.3674886)))"
52,Ward 52 Puranapool,43.86864549965172,41.730318759572896,42.02855197892489,43.2685689642407,44.83193181084131,45.41269394765482,47.27772339935314,46.524716504101505,46.25673451594557,48.593894791295625,48.662896799787305,"list(list(c(78.4675379, 78.4669519, 78.466394, 78.4656215, 78.4646774, 78.4633684, 78.4619093, 78.4605789, 78.4586907, 78.4556436, 78.4564752, 78.4571779, 78.4582508, 78.4600318, 78.4615767, 78.4648705, 78.4687007, 78.4680569, 78.4688294, 78.4683144, 78.4675379, 17.355406, 17.3554105, 17.3550213, 17.3541406, 17.3571718, 17.3584211, 17.359568, 17.3612883, 17.3628039, 17.3637306, 17.3653997, 17.3663904, 17.3674886, 17.3655379, 17.3650874, 17.3640531, 17.3628141, 17.3598343, 17.3597626, 17.3575814, 
17.355406)))"
53,Ward 53 Doodh Bowli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"list(list(c(78.4656215, 78.465203, 78.4653104, 78.4619951, 78.4616089, 78.4603, 78.4592271, 78.4583044, 78.4572959, 78.4567166, 78.4586907, 78.4593129, 78.4597636, 78.4569526, 78.4544635, 78.4545906, 78.455236, 78.4560111, 78.4550221, 78.4556436, 78.4586907, 78.4605789, 78.4619093, 78.4633684, 78.4646774, 78.4656215, 17.3541406, 17.352195, 17.3516752, 17.352113, 17.3495119, 17.3476071, 17.3468083, 17.3469722, 17.3469312, 17.3521335, 17.3534033, 17.3545093, 17.3557586, 17.354837, 17.3556153, 17.3561712, 
17.3589946, 17.3622177, 17.3624342, 17.3637306, 17.3628039, 17.3612883, 17.359568, 17.3584211, 17.3571718, 17.3541406)))"
54,Ward 54 Jahanuma,38.66286825930199,39.10674416383314,39.46982478970962,41.37443711328173,43.26526880335474,43.97972896302812,45.20088193125078,44.7429482620878,44.4324600726158,46.21612143472458,47.40551263451495,"list(list(c(78.4549141, 78.4538627, 78.453691, 78.4506279, 78.4491781, 78.4504938, 78.4506226, 78.4505904, 78.4503436, 78.4526181, 78.4544635, 78.4581113, 78.458755, 78.4592271, 78.4603, 78.4616089, 78.4619951, 78.4653104, 78.4657073, 78.4658307, 78.4658897, 78.4656, 78.4646774, 78.4592486, 78.4588409, 78.458283, 78.4571243, 78.457489, 78.4565878, 78.4565664, 78.4549141, 17.3329007, 17.3348057, 17.3364443, 17.3369564, 17.3366737, 17.3376937, 17.3385335, 17.3393375, 17.3412987, 17.3424201, 17.3416315, 
17.344924, 17.3446577, 17.3468083, 17.3476071, 17.3495119, 17.352113, 17.3516752, 17.3462605, 17.3445112, 17.3416366, 17.3410324, 17.340336, 17.3400902, 17.3395577, 17.3381034, 17.336137, 17.3348671, 17.3347852, 17.3333718, 17.3329007)))"
55,Ward 55 Ramnaspura,35.38512051124857,35.021402476585166,35.026811495560956,37.23000071068726,39.39335505189996,41.363959910687086,42.7809708070709,41.9815863551462,41.82234206674859,45.00433873582694,45.870325354966695,"list(list(c(78.4592271, 78.458755, 78.4581113, 78.4544635, 78.4526181, 78.4503436, 78.4505904, 78.4506226, 78.4504938, 78.4491781, 78.4482944, 78.4480262, 78.4479511, 78.447994, 78.4483588, 78.4484124, 78.447994, 78.448391, 78.4485975, 78.4486994, 78.4484312, 78.4480906, 78.4473127, 78.4469855, 78.4467817, 78.4460092, 78.4459663, 78.4458053, 78.4457624, 78.4457517, 78.4453225, 78.4447861, 78.4440887, 78.4425545, 78.4416694, 78.4404624, 78.4395612, 78.4391213, 78.4390891, 78.4388638, 78.4386277, 78.4382952, 
78.4373188, 78.4384346, 78.4388423, 78.4410095, 78.4408164, 78.4418035, 78.4431124, 78.4436059, 78.4436059, 78.4438205, 78.4441853, 78.444829, 78.4461379, 78.4456444, 78.4457088, 78.445859, 78.4459019, 78.4452367, 78.447597, 78.4488201, 78.4545906, 78.4544635, 78.4569526, 78.4597636, 78.4593129, 78.4586907, 78.4567166, 78.4572959, 78.4583044, 78.4592271, 17.3468083, 17.3446577, 17.344924, 17.3416315, 17.3424201, 17.3412987, 17.3393375, 17.3385335, 17.3376937, 17.3366737, 17.3359885, 17.3364955, 17.3367208, 
17.3370076, 17.3372738, 17.3374992, 17.3377654, 17.3387076, 17.3391864, 17.3396754, 17.3401798, 17.3407456, 17.3417237, 17.3424457, 17.3427017, 17.34433, 17.344668, 17.3449343, 17.3455487, 17.3458867, 17.3464294, 17.3464192, 17.3463987, 17.3469824, 17.3475303, 17.3484981, 17.3498191, 17.350536, 17.3510992, 17.3512631, 17.3515703, 17.3518263, 17.3522359, 17.3536901, 17.3559634, 17.3553695, 17.3542635, 17.3540382, 17.3543659, 17.3535877, 17.352666, 17.3526046, 17.3535672, 17.3551032, 17.3553285, 17.355861, 
17.3565164, 17.3572128, 17.3577452, 17.359015, 17.3589536, 17.3577452, 17.3561712, 17.3556153, 17.354837, 17.3557586, 17.3545093, 17.3534033, 17.3521335, 17.3469312, 17.3469722, 17.3468083)))"
56,Ward 56 Kishanbagh,34.638539951882876,35.10950162875191,34.8733836941211,37.514490847324325,39.88670697394859,41.72509776463242,43.681247872780034,42.00157142759834,43.24328990495192,45.210019536142624,45.934476352402925,"list(list(c(78.4401191, 78.4446896, 78.4490991, 78.4522319, 78.4538734, 78.4550221, 78.4560111, 78.455236, 78.4545906, 78.4488201, 78.447597, 78.4452367, 78.4459019, 78.445859, 78.4457088, 78.4456444, 78.4461379, 78.444829, 78.4441853, 78.4438205, 78.4436059, 78.4436059, 78.4431124, 78.4418035, 78.4408164, 78.4410095, 78.4388423, 78.4384346, 78.4373188, 78.4364713, 78.4364606, 78.4399582, 78.436997, 78.4382255, 78.4387995, 78.4401191, 17.3698897, 17.3649133, 17.3598956, 17.3603462, 17.3613191, 17.3624342, 
17.3622177, 17.3589946, 17.3561712, 17.3577452, 17.3589536, 17.359015, 17.3577452, 17.3572128, 17.3565164, 17.355861, 17.3553285, 17.3551032, 17.3535672, 17.3526046, 17.352666, 17.3535877, 17.3543659, 17.3540382, 17.3542635, 17.3553695, 17.3559634, 17.3536901, 17.3522359, 17.3526762, 17.3561886, 17.356926, 17.3599775, 17.3646675, 17.3665925, 17.3698897)))"
57,Ward 57 Suleman Nagar,36.53804078843733,37.38325436750281,35.47654111734689,38.605400147954754,39.917461393700094,39.85061390457558,42.28995233347559,40.88102590289466,42.24962493122983,43.827691994125956,45.184973644825995,"list(list(c(78.4363076, 78.4359348, 78.4345186, 78.4319544, 78.4323406, 78.4274, 78.4257317, 78.4254742, 78.4230709, 78.4172773, 78.4156895, 78.4164619, 78.4167308, 78.4195734, 78.4228671, 78.4262896, 78.4285856, 78.4308172, 78.4324802, 78.4323836, 78.432625, 78.432684, 78.4326679, 78.4323353, 78.4322549, 78.4322173, 78.4324104, 78.432456, 78.4321583, 78.4314502, 78.4307636, 78.4308387, 78.4320081, 78.4329737, 78.4330703, 78.432963, 78.433022, 78.432904, 78.4327216, 78.4325338, 78.4323675, 78.4321476, 
78.4317882, 78.4316862, 78.4316862, 78.431815, 78.431815, 78.4317399, 78.4311176, 78.4307099, 78.4304095, 78.4301735, 78.4302057, 78.4296799, 78.4294171, 78.429004, 78.4276737, 78.4274162, 78.4272981, 78.4273625, 78.4281886, 78.4289504, 78.4294976, 78.4296907, 78.4296478, 78.4300447, 78.4307206, 78.4312571, 78.431064, 78.4312249, 78.4314395, 78.4317721, 78.4321154, 78.4326518, 78.4331454, 78.4337247, 78.4343041, 78.4360314, 78.4364069, 78.4366859, 78.4375549, 78.4381879, 78.4386922, 78.4396363, 78.4397114, 
78.4370936, 78.4415085, 78.4433498, 78.443268, 78.4412242, 78.4363076, 17.329631, 17.3299613, 17.330709, 17.3316717, 17.3327266, 17.337576, 17.3378166, 17.3383902, 17.342036, 17.3436336, 17.3453951, 17.3483854, 17.3492557, 17.351478, 17.3522973, 17.3523792, 17.3518262, 17.3523178, 17.3536285, 17.3530909, 17.3529885, 17.3528759, 17.352753, 17.3527427, 17.3526403, 17.3525072, 17.3524406, 17.3523024, 17.351263, 17.3500751, 17.3494811, 17.3491329, 17.3484468, 17.3478528, 17.3474534, 17.3469004, 17.3465881, 
17.346373, 17.346245, 17.3463577, 17.3465062, 17.3465574, 17.346414, 17.3461836, 17.3459327, 17.3453131, 17.3449803, 17.3448727, 17.3451236, 17.3454257, 17.3454053, 17.3450468, 17.3436438, 17.3431266, 17.3425736, 17.342251, 17.341995, 17.3418619, 17.3416673, 17.3413703, 17.3413191, 17.3412269, 17.3410938, 17.3410016, 17.3401618, 17.3400492, 17.3400082, 17.3408992, 17.341442, 17.3420462, 17.3426018, 17.343101, 17.3435004, 17.3435107, 17.3440125, 17.3440534, 17.343951, 17.3440227, 17.3444631, 17.3452312, 
17.3448625, 17.3444426, 17.3445143, 17.3445553, 17.3427528, 17.3406329, 17.3386256, 17.3367707, 17.3350027, 17.3345598, 17.329631)))"
58,Ward 58 Shastripuram,36.605400521409464,37.30949356617497,36.17252458755191,38.928099127930174,40.637310425349774,41.04093608404035,43.54016908319324,42.32708199970655,43.15130865881206,43.974795260086466,44.84048990566884,"list(list(c(78.4491781, 78.4506279, 78.453691, 78.4538627, 78.4549141, 78.4547746, 78.4548122, 78.4547317, 78.4575641, 78.4578109, 78.4577036, 78.4576929, 78.4570492, 78.4569204, 78.4593129, 78.4615123, 78.4636688, 78.4655893, 78.4661043, 78.4668542, 78.4664583, 78.4658575, 78.4662698, 78.4659272, 78.4650421, 78.4631324, 78.4615445, 78.4623384, 78.4594846, 78.4591627, 78.4565449, 78.4541738, 78.45559, 78.4563624, 78.4564268, 78.4563624, 78.4534442, 78.4541738, 78.441385, 78.438853, 78.4330594, 78.4320617, 
78.4330487, 78.435806, 78.4363076, 78.4412242, 78.443268, 78.4433498, 78.4415085, 78.4370936, 78.4397114, 78.4396363, 78.4398106, 78.4399259, 78.4400439, 78.4401995, 78.4402558, 78.4400573, 78.440111, 78.4401861, 78.4403014, 78.4405589, 78.4409961, 78.4419697, 78.4422541, 78.4423399, 78.4425437, 78.4428924, 78.4432357, 78.4433591, 78.4434557, 78.4435549, 78.4436434, 78.4437588, 78.4441504, 78.4446841, 78.4453386, 78.4460467, 78.4461164, 78.4462023, 78.4463713, 78.4471545, 78.4475058, 78.4480262, 
78.4482944, 78.4491781, 17.3366737, 17.3369564, 17.3364443, 17.3348057, 17.3329007, 17.3314566, 17.3300484, 17.3294083, 17.3288245, 17.3263767, 17.3249018, 17.3235396, 17.3218804, 17.3198422, 17.3199753, 17.3208562, 17.3224847, 17.3240825, 17.3239698, 17.3220142, 17.3213785, 17.3173533, 17.3165227, 17.3157861, 17.3150589, 17.3143214, 17.3145314, 17.3084625, 17.3088518, 17.304058, 17.3022142, 17.3040529, 17.3048724, 17.308355, 17.3132511, 17.315525, 17.3164059, 17.3203185, 17.3247021, 17.3242515, 
17.3208511, 17.3215321, 17.3230122, 17.3290293, 17.329631, 17.3345598, 17.3350027, 17.3367707, 17.3386256, 17.3406329, 17.3427528, 17.3445553, 17.3445553, 17.3445246, 17.3444734, 17.344179, 17.3439358, 17.3425788, 17.3424534, 17.3423484, 17.3417544, 17.3410068, 17.3407431, 17.3404333, 17.3399827, 17.339742, 17.3394655, 17.3393759, 17.3393938, 17.3395269, 17.3396985, 17.339911, 17.3399904, 17.3400441, 17.3400313, 17.3397727, 17.3388203, 17.3379472, 17.3372431, 17.336772, 17.3364417, 17.3362779, 17.3363342, 
17.3364955, 17.3359885, 17.3366737)))"
59,Ward 59 Mailardevpally,39.0068619727625,39.78256445416957,37.29507223310251,40.49597502903501,41.95653036935167,41.397361040934825,43.68936423401598,42.3379532133697,43.22772280992694,44.640024909445174,45.44538242714424,"list(list(c(78.4320617, 78.4330594, 78.438853, 78.441385, 78.4541738, 78.4534442, 78.4563624, 78.4564268, 78.4563624, 78.45559, 78.4541738, 78.4514057, 78.4511697, 78.4484231, 78.4402048, 78.4398615, 78.4331882, 78.4324586, 78.4296262, 78.4225666, 78.408308, 78.4085012, 78.4060121, 78.4071279, 78.4079862, 78.4090805, 78.4105396, 78.4139729, 78.4142733, 78.4150457, 78.4155393, 78.4148526, 78.4141874, 78.4147024, 78.414917, 78.4153247, 78.415668, 78.4158397, 78.4140801, 78.4167838, 78.414166, 78.4141874, 
78.4171057, 78.4196162, 78.4215689, 78.4242082, 78.4255171, 78.4320617, 17.3215321, 17.3208511, 17.3242515, 17.3247021, 17.3203185, 17.3164059, 17.315525, 17.3132511, 17.308355, 17.3048724, 17.3040529, 17.3041758, 17.3022091, 17.3006316, 17.3012872, 17.3024754, 17.3023525, 17.2987878, 17.2916377, 17.2942601, 17.3013538, 17.3026854, 17.3097736, 17.3129284, 17.3125597, 17.3105931, 17.3086674, 17.3081962, 17.3087698, 17.3092615, 17.3098351, 17.310634, 17.3116583, 17.3162675, 17.3172713, 17.3181317, 
17.319033, 17.3196885, 17.3218394, 17.3242771, 17.3276569, 17.3295619, 17.3291727, 17.326981, 17.3272882, 17.3268785, 17.3265918, 17.3215321)))"
60,Ward 60 Rajendra Nagar,37.255225204061766,38.081932707215195,35.93138333449466,39.07177142458126,40.49986976899429,39.995660416379486,42.469841042665415,40.95347863542808,42.203000761711614,43.857562245722285,44.96382705566766,"list(list(c(78.4101534, 78.4122133, 78.4128356, 78.4122562, 78.4201097, 78.4207964, 78.4219122, 78.4231997, 78.4247232, 78.4207964, 78.417449, 78.4167308, 78.4164619, 78.4156895, 78.4172773, 78.4230709, 78.4254742, 78.4257317, 78.4274, 78.4323406, 78.4319544, 78.4345186, 78.4359348, 78.4363076, 78.435806, 78.4330487, 78.4320617, 78.4255171, 78.4242082, 78.4215689, 78.4196162, 78.4171057, 78.4141874, 78.414166, 78.4167838, 78.4140801, 78.4158397, 78.415668, 78.4153247, 78.414917, 78.4147024, 78.4141874, 
78.4148526, 78.4155393, 78.4150457, 78.4142733, 78.4139729, 78.4105396, 78.4090805, 78.4079862, 78.4071279, 78.4060121, 78.4085012, 78.408308, 78.3963347, 78.3964849, 78.3954334, 78.3759069, 78.3755851, 78.3759499, 78.3751559, 78.3813572, 78.3823872, 78.3825159, 78.3861208, 78.3889961, 78.3950901, 78.3966351, 78.4004653, 78.400476, 78.39818, 78.3981693, 78.4007442, 78.4012806, 78.401506, 78.404274, 78.4070957, 78.408941, 78.4088659, 78.4093165, 78.4092093, 78.4096599, 78.4096384, 78.4075463, 78.4074283, 
78.4076858, 78.4101534, 17.3720811, 17.3714871, 17.3683538, 17.366183, 17.364729, 17.3650157, 17.3641555, 17.359568, 17.3586669, 17.3548165, 17.3515805, 17.3492557, 17.3483854, 17.3453951, 17.3436336, 17.342036, 17.3383902, 17.3378166, 17.337576, 17.3327266, 17.3316717, 17.330709, 17.3299613, 17.329631, 17.3290293, 17.3230122, 17.3215321, 17.3265918, 17.3268785, 17.3272882, 17.326981, 17.3291727, 17.3295619, 17.3276569, 17.3242771, 17.3218394, 17.3196885, 17.319033, 17.3181317, 17.3172713, 17.3162675, 
17.3116583, 17.310634, 17.3098351, 17.3092615, 17.3087698, 17.3081962, 17.3086674, 17.3105931, 17.3125597, 17.3129284, 17.3097736, 17.3026854, 17.3013538, 17.3002884, 17.3033, 17.3041604, 17.3129899, 17.3211429, 17.3242361, 17.3279539, 17.3282919, 17.3285787, 17.3294595, 17.3297872, 17.3312211, 17.3310982, 17.3321224, 17.3479451, 17.3496655, 17.3508944, 17.3539768, 17.3548063, 17.3569875, 17.3573254, 17.3581241, 17.3573356, 17.3581446, 17.3583801, 17.3586669, 17.3589229, 17.359271, 17.3600493, 17.3629677, 
17.3660192, 17.3678214, 17.3720811)))"
61,Ward 61 Attapur,36.7764875168217,37.638548083280014,36.80618975806733,39.84135703073755,41.532833979538246,42.28462825740443,44.316782243545504,42.88962836771702,43.79553172047304,44.59376308147678,45.58998378673736,"list(list(c(78.4122133, 78.4171808, 78.4257103, 78.4270362, 78.4324373, 78.4338641, 78.4349693, 78.4367073, 78.4390141, 78.4401191, 78.4387995, 78.4382255, 78.436997, 78.4399582, 78.4364606, 78.4364713, 78.4361065, 78.435967, 78.4358168, 78.4352589, 78.4349585, 78.4341217, 78.4336389, 78.4327699, 78.4324802, 78.4308172, 78.4285856, 78.4262896, 78.4228671, 78.4195734, 78.4167308, 78.417449, 78.4207964, 78.4247232, 78.4231997, 78.4219122, 78.4207964, 78.4201097, 78.4122562, 78.4128356, 78.4122133, 
17.3714871, 17.3711697, 17.3718761, 17.3722661, 17.3743951, 17.3747843, 17.374436, 17.3735247, 17.3711185, 17.3698897, 17.3665925, 17.3646675, 17.3599775, 17.356926, 17.3561886, 17.3526762, 17.3524406, 17.3521949, 17.3521949, 17.3527683, 17.3529424, 17.3529015, 17.3530756, 17.3537514, 17.3536285, 17.3523178, 17.3518262, 17.3523792, 17.3522973, 17.351478, 17.3492557, 17.3515805, 17.3548165, 17.3586669, 17.359568, 17.3641555, 17.3650157, 17.364729, 17.366183, 17.3683538, 17.3714871)))"
62,Ward 62 Ziaguda,37.449547288311834,36.287614581749764,37.11939893101098,38.83568490993957,40.03523680911269,42.18310189264119,43.876915941906184,43.228770154062374,43.416007638460414,45.038867909422926,45.64426339830329,"list(list(c(78.4556436, 78.4550221, 78.4538734, 78.4522319, 78.4490991, 78.4446896, 78.4401191, 78.4400761, 78.4404731, 78.440913, 78.4420395, 78.4423399, 78.4430158, 78.443048, 78.4457517, 78.4469533, 78.4468138, 78.4463632, 78.4461808, 78.4484768, 78.4496999, 78.4510839, 78.4534765, 78.4548068, 78.4559226, 78.4577466, 78.4582508, 78.4571779, 78.4564752, 78.4556436, 17.3637306, 17.3624342, 17.3613191, 17.3603462, 17.3598956, 17.3649133, 17.3698897, 17.3712107, 17.3718148, 17.3727364, 17.3726647, 
17.3728285, 17.3726032, 17.3721834, 17.3724497, 17.3715998, 17.370668, 17.3702174, 17.3696952, 17.3696031, 17.370924, 17.3695314, 17.3692652, 17.3692857, 17.3689785, 17.3686508, 17.3674886, 17.3663904, 17.3653997, 17.3637306)))"
63,Ward 63 Mangalhat,39.31662185675779,36.50874105329713,36.89504834587676,38.59619846923782,39.02516770946953,41.62822003442025,44.182838739617985,44.03141556219768,44.032890579986216,46.64140857795699,46.15618121828983,"list(list(c(78.4536267, 78.4545279, 78.4549356, 78.4556008, 78.4561587, 78.4565878, 78.4571028, 78.4554506, 78.4545064, 78.4546996, 78.4538627, 78.453691, 78.4543777, 78.4543777, 78.4555793, 78.4566093, 78.4585405, 78.4599138, 78.4634757, 78.4635401, 78.4616948, 78.4617806, 78.4609867, 78.460064, 78.4577466, 78.4559226, 78.4548068, 78.4534765, 78.4530929, 78.4534765, 78.4536267, 17.3716101, 17.3709547, 17.3721425, 17.3725521, 17.3735351, 17.3737194, 17.3772212, 17.3773646, 17.3777127, 17.3794738, 
17.3797605, 17.3815011, 17.3821974, 17.3832622, 17.3848799, 17.3855352, 17.3846137, 17.383508, 17.3840813, 17.3826274, 17.3824022, 17.3822179, 17.3786752, 17.3741597, 17.3686508, 17.3689785, 17.3692857, 17.3692652, 17.3697567, 17.3705042, 17.3716101)))"
64,Ward 64 Dattatreya Nagar,42.85755582111075,40.01507402533227,39.3417710239432,41.295514430262124,40.58383293991921,43.047612843259145,47.19586851823522,47.04702578670912,47.484022442832796,48.758318536235564,48.18059019083959,"list(list(c(78.4477956, 78.4476346, 78.4484768, 78.450054, 78.4502149, 78.4506655, 78.4522319, 78.453691, 78.4538627, 78.4546996, 78.4545064, 78.4554506, 78.4571028, 78.4565878, 78.4561587, 78.4556008, 78.4549356, 78.4545279, 78.4536267, 78.4523178, 78.4506441, 78.4492064, 78.4480477, 78.4482193, 78.4477956, 17.3776513, 17.3799039, 17.3812964, 17.3814807, 17.3806103, 17.3802929, 17.3808049, 17.3815011, 17.3797605, 17.3794738, 17.3777127, 17.3773646, 17.3772212, 17.3737194, 17.3735351, 17.3725521, 
17.3721425, 17.3709547, 17.3716101, 17.3717125, 17.3721016, 17.3728183, 17.3735351, 17.3748048, 17.3776513)))"
65,Ward 65 Karwan,36.76960669787628,36.08219705965784,35.54165432708273,37.69241587662371,38.145919822183785,40.04766824173339,42.513318989375705,41.56024865692216,42.77366830401225,43.93703648635732,44.59809918029492,"list(list(c(78.4270362, 78.4268797, 78.4261823, 78.4257102, 78.4256244, 78.4294385, 78.4297872, 78.4345079, 78.4363854, 78.4374744, 78.4378607, 78.4378553, 78.4361065, 78.4356559, 78.4357524, 78.4359456, 78.438263, 78.4392179, 78.4394914, 78.4410525, 78.4417928, 78.444711, 78.4449578, 78.4477956, 78.4482193, 78.4480477, 78.4492064, 78.4506441, 78.4523178, 78.4536267, 78.4534765, 78.4530929, 78.4534765, 78.4510839, 78.4496999, 78.4484768, 78.4461808, 78.4463632, 78.4468138, 78.4469533, 78.4457517, 
78.443048, 78.4430158, 78.4423399, 78.4420395, 78.440913, 78.4404731, 78.4400761, 78.4401191, 78.4390141, 78.4367073, 78.4349693, 78.4338641, 78.4324373, 78.4270362, 17.3722661, 17.3729617, 17.3750505, 17.3772622, 17.3799448, 17.380938, 17.382525, 17.3831905, 17.3825147, 17.3810967, 17.3795864, 17.3786189, 17.3793868, 17.3775489, 17.3768731, 17.3767093, 17.376269, 17.3774772, 17.3763714, 17.375757, 17.3770369, 17.3770267, 17.3780096, 17.3776513, 17.3748048, 17.3735351, 17.3728183, 17.3721016, 17.3717125, 
17.3716101, 17.3705042, 17.3697567, 17.3692652, 17.3695314, 17.370924, 17.3696031, 17.3696952, 17.3702174, 17.370668, 17.3715998, 17.3724497, 17.3721834, 17.3726032, 17.3728285, 17.3726647, 17.3727364, 17.3718148, 17.3712107, 17.3698897, 17.3711185, 17.3735247, 17.374436, 17.3747843, 17.3743951, 17.3722661)))"
66,Ward 66 Langar Houz,35.55817820162991,35.49615451639148,33.32996353780276,35.063126424066795,36.36473655002881,36.69435040918515,39.11056045862469,37.99456543437338,39.45196687942016,40.91940856305496,41.590118201795626,"list(list(c(78.4122133, 78.4101534, 78.4076965, 78.4031368, 78.4014631, 78.3984375, 78.3889533, 78.3815289, 78.3753491, 78.3756173, 78.3778918, 78.3780742, 78.3796406, 78.3788628, 78.3790398, 78.3797425, 78.3800912, 78.3797479, 78.381486, 78.382752, 78.3835566, 78.3833743, 78.3828271, 78.3846832, 78.3875156, 78.3895541, 78.3929873, 78.393792, 78.3998216, 78.3959914, 78.3965064, 78.3990598, 78.4010232, 78.4034372, 78.412385, 78.4162045, 78.4185219, 78.4203458, 78.422792, 78.4257102, 78.4261823, 78.4268797, 
78.4270362, 78.4257103, 78.4171808, 78.4122133, 17.3714871, 17.3720811, 17.3723473, 17.3732074, 17.3731869, 17.3711186, 17.3710776, 17.3740061, 17.3763714, 17.3772519, 17.3783987, 17.3806103, 17.3820233, 17.3835233, 17.3839687, 17.3842298, 17.3852895, 17.3876853, 17.3874396, 17.3939308, 17.3924462, 17.3905931, 17.3884635, 17.3854533, 17.385996, 17.3882894, 17.3900709, 17.3925588, 17.3923336, 17.3899583, 17.3882382, 17.3881154, 17.3866103, 17.3839994, 17.3793919, 17.3795148, 17.3784909, 17.378327, 
17.3779175, 17.3772622, 17.3750505, 17.3729617, 17.3722661, 17.3718761, 17.3711697, 17.3714871)))"
67,Ward 67 Golconda,38.29382914574795,38.205315184840124,36.378644090383006,38.76625724379274,39.3793273486494,39.543331661040384,42.328179172122915,41.34318004108087,42.302727990337154,43.19270694519672,43.788630847207834,"list(list(c(78.3990598, 78.3996392, 78.4028578, 78.4028364, 78.405304, 78.4041882, 78.4039951, 78.408587, 78.4116984, 78.4151316, 78.4163547, 78.4143806, 78.4163332, 78.4147239, 78.4143591, 78.4147883, 78.4171916, 78.4174705, 78.4188009, 78.4203029, 78.4195304, 78.4184576, 78.4212256, 78.4233499, 78.423071, 78.4259034, 78.4257171, 78.4247447, 78.4255386, 78.4256244, 78.4257102, 78.422792, 78.4203458, 78.4185219, 78.4162045, 78.412385, 78.4034372, 78.4010232, 78.3990598, 17.3881154, 17.3889344, 17.3862724, 
17.3873372, 17.3871632, 17.3882792, 17.3898969, 17.3884225, 17.3851052, 17.3868253, 17.3901016, 17.3908388, 17.3911255, 17.3924974, 17.3937055, 17.3944427, 17.3947293, 17.3965722, 17.3956508, 17.3942789, 17.3927636, 17.3913507, 17.3916886, 17.3918217, 17.3872963, 17.3869482, 17.3861713, 17.3821155, 17.3813168, 17.3799448, 17.3772622, 17.3779175, 17.378327, 17.3784909, 17.3795148, 17.3793919, 17.3839994, 17.3866103, 17.3881154)))"
